source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val
4421572937498450688,229.64538232563186,0.3304908427860331,2.0836185970101013,0.25499217663667206,-0.44338933555176646,0.31152749425623855,16.93702,,,,"NOT_AVAILABLE",,
4421572181583817216,229.66005109750338,25.912898753186745,2.077182472121653,51.11003927397917,,,18.417934,,,,"NOT_AVAILABLE",,
4421572044144728192,229.63819227201586,9.230314223326783,2.057055338909854,1.6818662635342931,,,18.635439,,,,"NOT_AVAILABLE",,
4421478104619814912,229.62705295042443,0.13218569357352997,2.0409686318746236,0.09590851865512225,0.2200625004432181,0.12224669300834559,16.992687,0.883482,,,"NOT_AVAILABLE",5095.6333,
4421571872345707520,229.66578532140602,2.8317779307120423,2.056111555755551,0.7635936533208915,,,19.19179,,,,"NOT_AVAILABLE",,
4421573143657594752,229.60207792244668,0.16728579291042817,2.0980695112011154,0.19435600008453097,0.793375237668476,0.23029297899832446,18.192255,0.71365166,,,"NOT_AVAILABLE",,
4421573586041971968,229.63531144006163,0.04185441039411487,2.1166160927079503,0.03537088248432132,0.2644711202750635,0.046097035636731766,14.787463,0.86408615,,,"NOT_AVAILABLE",5578.9927,
4421573281096697856,229.62148196478327,40.08720296759626,2.120490568908067,21.390621451365057,,,19.722565,,,,"NOT_AVAILABLE",,
4421572903138560000,229.6400225977675,2.0185497308997244,2.08533398730659,2.0131358748488295,,,16.71762,,,,"NOT_AVAILABLE",,
4421572868779124992,229.61894716110066,25.544637844993055,2.078080478638044,43.16773264285916,,,18.599566,,,,"NOT_AVAILABLE",,
4421571872351176960,229.6697554193432,6.1218142086829435,2.0508270412982883,4.472946366160844,,,20.504934,,,,"NOT_AVAILABLE",,
4421572765699758208,229.61107552423076,0.6393157030598313,2.062468809643946,0.9341866284128278,,,17.628311,,,,"NOT_AVAILABLE",,
4421571769266346752,229.6623215816601,40.038933748364435,2.042080574546706,21.389105300911083,,,19.907356,,,,"NOT_AVAILABLE",,
4421572044144728448,229.6382219687291,0.08725367965297147,2.05774322657516,0.08170510165725328,0.4043454062355474,0.10459801755429124,16.68343,0.9399309,,,"NOT_AVAILABLE",5095.6333,
4421572765699774720,229.61702116906443,0.24945783010307798,2.068195617732688,0.3693130928933869,1.8343691400515076,0.30265278487771613,17.811758,,,,"NOT_AVAILABLE",,
4421572044144863488,229.63483438953776,4.475315507009316,2.062011274752092,4.7161432103206105,,,18.193604,,,,"NOT_AVAILABLE",,
4421572009788802176,229.61912989455047,0.438894072542398,2.0560258488632774,0.6033910088495431,,,18.745047,,,,"NOT_AVAILABLE",,
4421573246736809088,229.60331074190265,1.0664473389911753,2.0987583361589426,0.5565628945275185,,,18.576973,0.76454544,,,"NOT_AVAILABLE",,
4421573178017283072,229.6118435463802,0.22075767480420028,2.101257456635805,0.18411485230778837,0.26029101679495037,0.22590608865022843,18.459692,0.49424553,,,"NOT_AVAILABLE",,
4421572765702387456,229.61081570757008,16.683847557908706,2.0648504557668765,28.47985010807536,,,17.976368,0.7536621,,,"NOT_AVAILABLE",,
4421573281096697984,229.61958124929444,0.19052447258879487,2.1193322625354147,0.12652950370427954,0.011102398473638466,0.16911325187151485,17.825897,0.72101974,,,"NOT_AVAILABLE",,
4421478929254163328,229.6074507319876,0.6553928709504261,2.056715257879281,0.8283501059746761,,,19.421352,0.9323616,,,"NOT_AVAILABLE",,
4421573040578292736,229.5900129379288,0.26718637963696384,2.0851545282298547,0.24765168715747957,0.8511119188491431,0.3035493675615807,18.790932,0.6321697,,,"NOT_AVAILABLE",,
4421571941065341184,229.62708849574477,0.8331748344133243,2.041282108279855,0.48530498235212444,0.3112740559325697,0.6610487906123689,18.979696,,,,"NOT_AVAILABLE",,
4421573178017283200,229.6113969672261,4.003479844909737,2.1009595372848127,4.10064026399896,,,18.969297,,,,"NOT_AVAILABLE",,
4421573349817616256,229.66995546163926,15.063374894976793,2.0995680204183884,25.77718460180661,,,18.243208,,,,"NOT_AVAILABLE",,
4421573281096766208,229.6066917575186,27.16662282839244,2.1170332941987806,1.0059681788895416,,,18.406532,,,,"NOT_AVAILABLE",,
4421573379883547264,229.6475941633547,0.06263330888599891,2.110567953194833,0.05685128811391349,-0.3228622531600423,0.0731347366774696,15.618668,0.98315334,,,"NOT_AVAILABLE",5266.6665,
4421571975425079424,229.65243834261693,0.8308635342052492,2.056727422328642,0.40504675177410815,,,18.038778,,,,"NOT_AVAILABLE",,
4421573212376984832,229.62176246038354,1.769699706401146,2.105338456259364,0.967865777560938,,,17.329983,0.8584652,,,"NOT_AVAILABLE",,
4421573143657594240,229.6004995842657,0.16789268729175474,2.0970102636272423,0.14533813881644575,-0.15702231492170582,0.18716215491168808,18.31911,0.69628716,,,"NOT_AVAILABLE",,
4421573659053871104,229.62756983642197,2.109499390149399,2.1282757905690044,0.9453476436917645,,,19.275757,,,,"NOT_AVAILABLE",,
4421571769266346368,229.66220973909947,1.9943765347979308,2.0424372053796214,1.020625759317774,,,19.44043,0.8376808,,,"NOT_AVAILABLE",,
4421573590334190080,229.6310852292993,0.4679729033158489,2.11609661249182,0.27861459498264846,,,17.808666,,,,"NOT_AVAILABLE",,
4421572868779278208,229.6152891608315,0.30367996393969976,2.082792022704184,1.338583032526217,,,18.250729,0.50811195,,,"NOT_AVAILABLE",,
4421571872351178496,229.66855728267203,7.730212902466806,2.048679634783693,10.612604567339393,,,20.438976,,,,"NOT_AVAILABLE",,
4421573418535111808,229.65681738597388,0.09503582864024279,2.109364702557815,0.15221116322866396,-0.386887181064822,0.14541921239444494,15.978741,0.394845,,,"NOT_AVAILABLE",5574.0,
4421573384175590400,229.64230098903604,1.256996871555254,2.112506150463729,0.547621051968006,,,18.6189,,,,"NOT_AVAILABLE",,
4421571872345696640,229.66814041116817,0.9782351466577152,2.0570848401703685,0.5105306769141006,,,18.86746,,,,"NOT_AVAILABLE",,
4421572834421863808,229.60924933481007,16.048534400920644,2.0673997625011817,27.383155312809308,,,18.827501,,,,"NOT_AVAILABLE",,
