bp_rp,abs_photo_mag,dist
1.7060819,7.590931932255334,0.014068627028657306
2.0392628,8.377011776599728,0.014068828092190734
0.61980057,20.07450843459916,0.014075748462944734
,19.01902765829029,0.014075920383854084
2.6552505,10.81310512793648,0.014090204269258213
2.9326496,11.545832074724078,0.014091349804236378
2.8260822,18.366995281415164,0.014092172733855919
1.1530313,6.128702136628974,0.01410007200033926
1.2342033,20.237299016503144,0.014100111744511194
3.4864855,12.884508797432233,0.01410493256827317
1.3830462,6.752302862673375,0.014106471838506404
1.1980109,5.142119668191713,0.014106908326661869
4.070079,13.916397142087721,0.014113053905795111
1.3903484,19.010289115215414,0.014115930979824824
,19.34517937630866,0.01412102855234823
2.7829142,10.82428283555824,0.014122378179874976
,19.870594565915113,0.014127059412641757
0.8081069,4.551758801813392,0.014130779608190789
0.6981516,15.11048536760504,0.014131609576994214
2.7669945,11.252002491612364,0.014131693612541157
2.2279844,8.836817729018566,0.014132077034568806
0.6383712,3.5422304436448346,0.01413529958916725
2.804017,11.04338193255369,0.014143630531656714
2.1713371,19.23052669957624,0.014144528073204194
1.1326351,19.66670837989936,0.014144915451209876
2.5244083,8.890767473108685,0.014145157805754639
1.4205818,19.778222714639405,0.014148610614205474
2.1219406,19.16548792722448,0.01414913875292885
1.5590515,20.07502032786175,0.014150320428247784
2.3992271,9.331784930013933,0.014153613301115097
0.4852345,2.248162767513487,0.014156488150495123
,19.76810077283877,0.014156887530926724
,19.127516508037868,0.014158748454625867
1.6482697,18.599625494530745,0.014161794793007996
3.405342,12.490006368199113,0.01416496706281766
,17.800291401512688,0.014170134938257164
1.2606468,17.741571183153344,0.014174894134462348
3.089055,11.833320772886214,0.014175956112572245
1.3811779,19.432404388537798,0.014187256151544224
3.0845013,11.89030139321859,0.01418778073535707
0.160532,19.81261608965825,0.014192298611865297
,18.777617958560633,0.014197324564157112
2.9327478,11.103896048005362,0.014199373770314083
1.2389936,6.415248683825667,0.014210285561785801
2.8208933,11.145704400549405,0.014212992296483375
,18.419220049536506,0.014215976679843811
,20.04669288029234,0.014221166213958053
2.031355,19.041370498725158,0.014221296884393251
,20.109409818327315,0.014225129811400738
,19.698249620787525,0.01422990812574999
1.5270882,19.064493022628973,0.014235421027012928
2.5957432,9.557091075661655,0.01424169627475228
0.5784755,3.2013601695939693,0.014244793574349292
3.308981,12.522356753092538,0.014247655618538925
1.6750607,7.482281504503202,0.01424889427280669
2.265504,8.954274204364118,0.014249606328912314
,19.037110045146747,0.014251730049552819
3.5917778,13.057360029241071,0.014252871462765855
1.6171212,7.489291490981482,0.014256627953861572
2.3735924,19.44463010602876,0.01426176222219122
3.4815044,13.244438676200847,0.01426501918169162
,18.374423524430156,0.014270025809905182
3.118802,11.780353460035661,0.0142820488452364
,17.687668353502186,0.014286950831995533
2.1764202,19.700179442566444,0.014292104280179989
2.6397018,10.978549974355039,0.014294943841746918
,18.041345730411603,0.01429522558868035
,19.06903356665324,0.014295936297657338
2.7848263,10.273118095301509,0.014307040188111898
2.471634,9.559878218626373,0.014310321868747146
3.200303,12.469262533908934,0.014310632546379841
,19.69167054639371,0.014312557742585837
2.546052,10.285962191761136,0.014314186141136179
3.5105467,12.817886334024701,0.014317361896846143
,18.329344546486787,0.01432124959108743
2.020276,8.387164185350544,0.014321442775048756
2.966648,11.787753231403595,0.014323625105751064
,19.655694832938465,0.014327307317340505
2.8997583,11.274354490758835,0.014327743574108119
3.0027552,11.774563184494163,0.01434006436280414
,19.481804126357645,0.014346232117951297
1.132808,2.2476780147472173,0.014354666543761562
2.2903461,18.991934844420506,0.01435529005903949
,19.83327753115424,0.014356086043005423
,19.15499418872169,0.014363588589165087
0.9571948,5.656187040675295,0.014370499069387687
,18.725076673870877,0.014375624643568168
1.9828739,8.285598904197151,0.014378660775080526
1.4846916,19.24373255644835,0.014382140987596426
1.6201591,18.985874903119853,0.014384322499335038
2.619378,10.047874629873682,0.014389267148923707
4.7954035,15.6264273322534,0.014390490165195613
0.6903188,3.029029780549691,0.014391359106299705
2.3015356,9.71784103616939,0.014393118185925742
0.5800028,13.772747572606145,0.014393265620516765
3.409338,12.7925311434059,0.014394747547125792
2.6375399,9.59024710086187,0.014395646504587708
4.6036053,14.63973539737964,0.014397421670458505
1.9218869,8.078440704632783,0.014398965500100731
1.701767,18.094059092686607,0.014400596706009532
2.9099703,12.076853138912274,0.014403137799588565
2.5851784,10.14827553272811,0.014425884899089098
1.7467308,7.915300791820467,0.014427479798432181
2.3637018,10.206814841640984,0.014427691202614702
3.0665607,12.01583136329677,0.014428912226595187
2.023264,19.870068787011355,0.014430560806330378
3.829852,12.758641280901934,0.014434574425898994
0.5445194,18.759108180081952,0.014435572417019985
,18.963852678242617,0.014448472397913359
3.0881805,11.529142359613724,0.014448604430321822
1.4648552,19.304365366650813,0.01444945324181379
2.8615122,11.282044452732869,0.01445076167658402
0.79966927,4.680097273291043,0.014450773516872822
3.9682827,13.761147749688758,0.014460060949508207
3.2053356,11.966760032493953,0.014460441324344972
2.4192152,9.371847499618461,0.014463363005809495
2.420848,9.803320311106026,0.014463616869795297
1.2620625,6.495766704629629,0.014467236987476824
0.84239197,19.52882272469788,0.014468766742496485
1.098937,10.946411855232501,0.014471874777828566
3.266199,12.717130968298518,0.014472773740926245
3.288169,11.938808924468175,0.014473128519311599
,17.868323800784694,0.014473223922495726
1.6344528,18.057429650771304,0.014476924735821614
1.3270893,18.713294665517743,0.014478219835889492
3.2768936,12.321781411896556,0.014478565756496479
1.2276192,19.141730449885046,0.01447950762860522
1.305378,19.038609994850027,0.014480153951264526
1.4271336,19.931110147610173,0.014485113637111859
2.1913958,9.026770426608405,0.014496734150161051
2.031435,19.935070781009877,0.014496753553291171
0.6157484,13.92334461494046,0.01449914621756285
1.9331007,8.323187711755565,0.014501859942129974
0.5186968,2.7431379885218856,0.01450795453828142
,19.377040110276287,0.014513759946895985
,19.3685527606457,0.014514293038236429
,18.97601378135601,0.014515115062347988
1.8989301,7.9737332971072155,0.014516398117088353
4.0994253,13.320549790231095,0.014517453589157285
1.1362495,19.594257502281767,0.014517706470052294
1.5670619,7.2057763625652225,0.014522049127368661
2.9200106,11.972879258539237,0.014524315438720433
2.8630981,11.66809088284754,0.014525602590695234
3.672718,13.110766113288086,0.014525745346869802
4.316905,14.229819467455929,0.014527905020431433
,19.58892797847396,0.014531257892665824
2.4111729,9.678909885743433,0.014537278096921059
2.9938717,11.51716450751984,0.014537535534370122
2.5221014,9.422516377699607,0.014538421477544932
2.3664513,18.903049025599184,0.014542904448982437
0.813426,4.366183324635568,0.01454463855424745
3.0745144,11.85278112738845,0.014551495658927735
2.8652096,11.332449384490044,0.014555102915470502
4.503687,14.434233069159824,0.014555928007230736
1.5850096,7.2663106846431305,0.01455649302126553
1.359232,6.719531340134273,0.014564631612774251
3.0351257,11.63309510144865,0.014564823289086256
0.5010586,19.824843096715313,0.014570835145874945
2.7892723,9.939435539878762,0.014572717383416957
1.7153969,7.596407875337824,0.014574148363349455
3.5049877,12.912113058808341,0.01458129409811258
1.2889767,14.59568962974432,0.014584393982696571
0.70332575,3.9887196779298595,0.014585173033415114
2.8613682,11.817215206440851,0.01458687043167082
3.1313438,11.429241381405099,0.014587075701260315
2.8967,11.436723433205426,0.014594544271338496
3.4059544,12.648252222315742,0.014594736488826233
,17.952969671517582,0.014596374890691299
2.2134,9.16573582434708,0.014598987515260044
2.4863653,9.546614874904286,0.014599650292138139
,17.611177359474937,0.014604038810421004
,18.766713569274934,0.014605132177085312
3.5340939,13.053784954047824,0.01460574049679538
1.6469722,7.433769745196353,0.014608884421322672
2.0430222,19.72818291425115,0.014612756443193773
1.0401726,18.771485181130913,0.014621386160581682
1.4273167,18.953239661924403,0.01462267445079668
2.5787,10.222953888502488,0.014630788597792578
2.7074833,11.396684114703143,0.014633652473329529
4.737856,16.98038854483059,0.014634497908600897
,19.248296798623144,0.014639498083428388
4.6358576,15.298128034022128,0.014645891369745697
3.2362013,12.179902890093995,0.01464872213665971
,19.631606289874995,0.01465092676998806
,18.3431808165964,0.014656255643617635
2.7884808,10.838243995247801,0.014658074999571322
,19.530643866471138,0.014660187403433982
1.4955521,15.499669946499875,0.014663281492012795
1.2427063,16.34251469241397,0.014665517763011532
3.239606,12.20538053819463,0.014672782153640682
1.0601931,5.620742200804497,0.014672947955009454
0.9095807,5.330456918924066,0.014676780638891286
1.813736,17.353911052600143,0.014680816638144915
0.83056545,4.62700114342591,0.01468821892595148
3.495741,12.997221908388191,0.014688514964529805
3.173441,11.82842128721959,0.014691168351705438
1.7369246,7.533781954984102,0.014698304397232548
2.1761713,9.71524310734026,0.014698396002067059
4.4851522,14.505745872362677,0.014698846411703173
2.480938,20.0401125019739,0.014701280183286251
2.5400066,10.23310190075917,0.014703972479071842
,12.595685728872573,0.014706745046603261
,19.73585375973964,0.014709988878046764
,18.485427167198928,0.014712504214276821
2.3703098,20.03604147169245,0.014713880930802285
,19.022072919929116,0.014714404938958653
2.7695246,10.902928218230496,0.01471531792981611
2.0702257,9.382585649758724,0.014717067680386262
2.4182873,18.0748976833174,0.014717191890432201
2.8323345,10.285769588156258,0.014720635950206099
1.370224,17.914118117990718,0.014722787755812261
,19.546633247722784,0.014727701542907583
1.7364926,7.610283155836766,0.014729882987547033
1.3792639,6.8088089645982866,0.01473198625797318
3.2576008,19.213023080563662,0.01473657603836102
2.1800365,18.95102099874553,0.014737165621864742
,19.088360541391467,0.014743257665169669
1.6530619,15.718538560971826,0.01475213400778221
,6.622696543717006,0.014753297915601982
,19.828376617900815,0.014756439532076861
3.7831287,13.563483923691871,0.014761159084153931
,19.305017661776454,0.014761246726467015
1.6769447,8.175668134945049,0.014763093230933121
1.213386,5.627898442827717,0.014764125165765708
,19.76211306057841,0.014764908297423497
3.7077646,13.245110939583485,0.01476804723316643
0.8463416,4.832311335013399,0.014769803442263077
3.3434734,12.790236877511642,0.01477126473858454
,18.96005896134833,0.014780665470588228
1.4449005,19.352473512549903,0.014781843837389475
2.8199253,20.119205020534487,0.014784478125945797
2.6230545,10.838981034843675,0.014786751832203186
2.5923634,10.533254978022802,0.014794176482158675
1.7145119,19.678259856435204,0.014801906224381678
2.4838982,18.690252857161926,0.014804002391649293
0.9273586,14.756126987301052,0.014804333773220199
0.62385845,14.041963934238101,0.014806780202316235
2.9422483,10.19290433334927,0.014806874624979184
3.222312,12.312519133948818,0.014808505590458853
2.7155685,10.50062688179537,0.014809219254174373
0.028517723,12.95855149275694,0.01480975416999325
1.0929651,6.029754471221319,0.014814176159087965
-0.3039875,10.697703692019775,0.014815984831777073
,18.643171302735468,0.014818186646051806
,18.59521164688937,0.014818429679616283
1.4432354,14.391714295670182,0.014821478594209918
0.6871877,3.869428681296111,0.014821564259899988
2.4569082,10.307183268782264,0.014826844607019862
1.0612669,5.99512899366911,0.014834690831956536
1.4879842,6.967947510028706,0.014837674101348593
,19.825249557074425,0.014844861205467156
3.082488,11.472241040300922,0.014845893025623167
2.9342184,10.638592909335978,0.014850017036250678
0.68293285,14.002402880915724,0.014854084605796196
,19.110971602758553,0.014854609404299945
2.4385376,8.535649717591996,0.014860375827253863
4.8538036,15.067248074556964,0.014860967924754317
,20.02683517176324,0.014867189160211835
0.55371666,13.668746109657313,0.014869243434219555
4.9171934,14.887899708839988,0.014871299293074772
2.9889317,18.297188701608192,0.014872934704691355
,18.87999268671973,0.014882760218948469
4.474942,14.432010925735788,0.014884799168170575
3.3995352,12.527895167558144,0.014890965539080588
2.2749567,9.451200089442905,0.014904336521166245
2.7289143,10.234680329729724,0.01490930178769793
1.276022,18.134729385757794,0.014911254248782606
,17.839525937364897,0.01491238887411276
2.6151524,9.840078827063122,0.01491591445667695
3.0209436,10.487295308309989,0.014919061350167935
2.792612,10.433916064557122,0.014922529138388926
0.8328581,4.306088848186901,0.014926318008059646
3.9123573,13.737734352492437,0.014926543408138015
,18.068103167896712,0.014927246100991273
2.877614,11.607238236965152,0.014927494605878847
2.2645054,19.69677746633217,0.01493024383565338
1.8409672,19.169870158938,0.014932567573792308
2.4459305,10.479784491445342,0.014933467828561732
0.6921482,18.294542326554847,0.014944296528062572
0.4840529,2.9781655956612463,0.014953432438503354
0.90223503,4.068628304786536,0.014959307871058264
3.1357183,12.574490140829862,0.014960900621663118
2.0305424,8.390350220002578,0.014960944655247301
3.1938658,12.34383662721767,0.014965499015140856
2.7695112,10.340896659867056,0.01496817284956728
2.253502,8.503967014303619,0.014968799606174055
,19.06743602772364,0.014972349458287773
2.5872097,10.668238981560858,0.014979317550702706
3.1227493,12.341604649979736,0.014980573607898078
1.1898212,19.576145805689894,0.014991095976930333
2.7498236,10.323169021616305,0.014992145374358279
3.0362883,11.79121852513024,0.01499258997787341
0.8028407,4.739594798677706,0.01499391615757966
2.5887623,10.185035839793935,0.014995425631098206
1.127955,5.853987997800342,0.014998862608614274
4.650234,14.67918714827733,0.014999231338307294
4.888384,15.260951000490152,0.014999642312115646
1.222744,18.29244246417883,0.015008873095645057
,19.795489996734243,0.015013952359826974
1.2299976,18.97775663275408,0.015017299651840111
3.066041,12.110374834449523,0.015018537890413734
0.77320766,4.233459154813008,0.015020828393591859
2.3518715,18.756975347162182,0.015021586957465579
3.059764,11.362320737328643,0.015022328188733924
,18.53655610701787,0.015030339577746443
1.5520754,15.57567739764975,0.015030553147451916
1.8427639,19.537357044974147,0.015031647674869416
2.705163,11.140078886977774,0.01503417857550352
3.4424477,12.437310375341763,0.015039284662053719
1.5066819,6.922445732016892,0.015045377082967331
4.8248196,16.81546109569127,0.015046897071100775
1.8986654,8.090175766878229,0.015048898138023488
1.4364386,15.313535861421443,0.015049651380423995
,10.263344306947568,0.01505135449087901
2.4789686,10.382937041590939,0.015053819864265865
2.5359316,9.596392715837766,0.015056382013501641
1.9026294,8.00481461166769,0.0150578275920317
3.1033688,12.60163812107464,0.01506415897157968
1.6513553,7.521045156760835,0.015067697903156478
2.5629053,10.002072302814991,0.01507154632250142
5.235384,15.978118132230431,0.015075073219940558
,19.68453704715141,0.015076344980545357
,19.082201693284098,0.015076691913142256
1.8085222,8.047691991857413,0.01507683125969538
,19.85578002408972,0.015078614423714701
2.8372192,10.582413260864742,0.01508203075964844
0.6582761,3.808453760982525,0.015084080007128922
,18.859739301810936,0.01508615508255911
2.5392876,10.495320744091682,0.015091970510429209
1.2193012,19.13018897903045,0.015094856716489625
1.9432983,7.42323899644425,0.015098375916732805
,18.18740010269829,0.015100265882379334
2.511918,10.561615058002541,0.015100273701432907
3.5570965,12.999839867275888,0.015101029627331635
1.263958,19.38432235003917,0.015102348787970846
,19.9191328504403,0.015115092556195484
0.8739624,18.00182647901174,0.015118567743056402
2.3427277,9.572853376831741,0.015118593635671036
,18.509215237536885,0.015119539347129039
,18.23795744993813,0.015119993586053282
,18.52229310233289,0.015123171101680915
,18.11922347519964,0.015127841950999385
2.9599533,11.502855827791057,0.01513248888805173
2.5628433,9.777150891982135,0.01513513273111294
1.1735029,14.728459787496359,0.015135387473785603
,19.05752727030032,0.01513730023024185
2.24893,19.382436970717528,0.015147937426693996
3.085369,19.09484034124531,0.015150671431527492
,19.807211321783058,0.015150690639491414
2.84165,11.157730826297124,0.015153736183203967
2.777113,10.70495351369955,0.015162060370011955
,18.840125994188952,0.015165339452360245
,18.988014659201806,0.015166388463829804
0.72546864,3.857896233245971,0.015176956601131952
,19.71164768602393,0.015182127994306075
2.4650383,9.446342226242008,0.015183541205425644
1.272604,19.926355111257628,0.015186415599902464
,18.574438545916564,0.015190613134075215
1.7400694,8.006665351848195,0.015195653224440438
2.4471273,9.620092306708504,0.01519729648840971
,18.96831582775284,0.015200167906816891
2.6625948,9.844209815506302,0.015203489983659705
1.9579325,8.469567046181652,0.01520591675215556
1.3020687,6.977688530274573,0.015206738235690161
,19.37364857881104,0.015207431458696791
2.4199047,10.24189760132644,0.015209608338050988
2.6613922,18.89887852429539,0.015210213351515369
2.848174,9.985324882529639,0.015215554494588671
,19.033376079112216,0.015219254788044222
2.4313107,9.617228254818038,0.015220883248161362
,18.51465862343255,0.015221759336180418
0.5893955,19.123617087262694,0.015224345166947949
4.5620728,14.389464994815373,0.015227249056716591
3.145815,11.86381442148706,0.015228343016323358
4.2332363,19.752982228498418,0.015229861125686075
2.812212,11.086011397731903,0.015232079299182646
2.6979008,11.345226053639777,0.015235516393051637
0.08955479,12.103421937069196,0.015235797380773394
,19.373627467435377,0.0152373830741519
1.8950005,8.122692405470483,0.015242084821652999
2.794942,11.194682481577324,0.015244126207101161
4.846548,15.452742899196922,0.01524497006071782
3.0518303,11.976352027765554,0.015245680013148893
2.8184538,10.756954966514206,0.015246024795337685
,18.581345651045808,0.015246176881634288
1.935957,19.405381911726785,0.015247726075082936
0.8321724,4.8752779869408585,0.015254740666156239
0.88132524,4.901101067215067,0.015259535255425357
,18.57427679908146,0.01526056791863233
1.2281017,18.442427685597195,0.015263073508751994
3.0628977,11.63687193053662,0.015264658458519995
,19.235161780547333,0.015268169216408122
2.739974,11.212485521138547,0.015270467918317134
2.682189,9.429776389421146,0.01527174228332256
3.9090872,13.703211878593994,0.015276754032062521
2.9593964,11.191943023121823,0.015279728225707834
2.687337,10.067681434149508,0.015281773216253684
,19.97115284335916,0.015292364701361786
2.7828455,10.441842550980006,0.015294930950509591
2.8863258,17.68105344115382,0.01529518084619131
3.0414486,11.838584023738091,0.015296666883949945
1.2570972,18.559164063738393,0.015297950513227717
,18.167488005893155,0.015298327525808715
1.6459103,19.575045537218575,0.015298898323000755
4.706314,15.03952219909761,0.015299421876604753
1.5432472,19.190410615607068,0.015300100722496112
2.3274612,18.643948901872093,0.015300884496816753
1.3643613,6.740662956488051,0.015301038809618361
2.4255886,9.504598097802502,0.015302093511843128
0.5712023,13.941579450509979,0.015302549439560756
,19.049466675243156,0.015303033637481657
1.9535522,18.711156151926232,0.015303613625022656
1.10011,5.749023113022194,0.015309274592438851
3.131278,12.018306180286297,0.015309676253847621
,18.94485904100961,0.015311511326649402
2.681117,10.923346811125072,0.015314626512946763
3.4185658,12.816870270106797,0.01532033617755305
2.2483883,9.353081041446323,0.015321777841069436
2.8535156,11.437613340172105,0.015322352920262121
2.879056,10.959599058479034,0.015326069998085019
,18.032883763414667,0.015332960120019576
2.8709688,11.35695907019761,0.015335084239054695
3.1357212,11.703073951193804,0.015335375476560048
2.6757479,11.327262968836099,0.015337742194903511
1.6144753,7.480123745686907,0.015339667878352692
,18.975805047156726,0.015339947353012301
2.593522,10.916524754530837,0.015340027471007801
1.3868241,6.5277361978134305,0.01535103880213754
3.1855679,19.5655526436904,0.015353432925969124
0.7725625,4.2177722735752745,0.015357830979833969
3.1821356,11.241944586088906,0.015364040871778045
3.69948,13.454505106824989,0.015364973013595238
2.669303,10.872270350559617,0.015373467037184119
4.4517,17.233430047982793,0.015381048503694364
0.945611,14.737695989161347,0.015387243071755386
2.2225704,9.172659281658586,0.015388134660805361
2.7694178,11.217576586215003,0.015388383314006293
2.49164,10.551354514548791,0.015390393876784701
2.5260725,10.415105684574025,0.015390469939230515
0.4144287,12.999147297494053,0.015390942969308902
,18.359896388376303,0.015391254997070928
2.4994335,10.040245250083247,0.015391738395760192
,19.224361204058443,0.015394655046126663
3.6869297,13.273985856680074,0.015396276303685301
1.2385788,19.103915564450624,0.015396889114599147
,19.07900630791908,0.015397384433533307
,18.36082223913004,0.015397645311500332
2.9433355,11.819855927441154,0.015398452026313953
2.5765724,10.134558342189704,0.015398706312611971
0.76551247,18.325176081651612,0.015399563955818266
,17.898745872634905,0.01540045999394899
,19.797723953648468,0.0154023211833441
3.1669512,11.787091690281418,0.015403124388315799
,19.35469421638218,0.015409116547307027
2.7202044,11.094142672249937,0.015416238173844982
2.6450243,11.113971895768179,0.015424341623161695
3.4641495,12.601256992275363,0.015426804498555225
3.194375,12.592004393804858,0.01542782116819247
,20.039486200809513,0.015429212383361052
2.5006847,18.144361065473007,0.015433053192946418
2.4445896,9.846538832358608,0.01543615946810954
2.7089539,9.061642992588613,0.015436179399832826
1.4030256,15.329385326456983,0.01543652389114677
1.7608929,19.587541633616368,0.015437306885153285
1.4962006,18.688979549194897,0.015439385959525903
2.6516838,10.824056776585016,0.015444345233180487
2.9027462,10.422616549213535,0.01544520388953802
,18.82707955186892,0.015453588953052398
2.8783894,10.789839905706778,0.015456885045725325
,18.504329367759343,0.015460989166677113
1.3443317,19.813261447692454,0.015460997554976215
,17.730399900116495,0.015462373517449064
1.2293549,19.091804360102866,0.01546564674468467
2.9963226,10.741220604380802,0.01546696933603943
0.8170328,4.308798835995663,0.015468189297005483
,18.487896000631,0.0154724120306482
2.8532362,11.629702102487444,0.015473530054899867
2.0792522,8.821215546630956,0.015481351172616536
2.4479113,9.774587211349415,0.015483835463847085
,20.00864225211541,0.01548557303366862
1.7112408,18.843503013965552,0.015497840385057925
1.768755,18.343646954700944,0.015508496507680982
4.2958126,17.112665236299808,0.015510852543469006
0.57035255,19.786392066858077,0.015511848607086062
,19.454097226784377,0.015512437182723321
,19.45743948404519,0.0155187156960672
,19.13274959081793,0.015523119373468392
2.5697699,10.603461785211355,0.015524984002252051
,19.558700731341904,0.015527032132341008
3.131733,12.388140315220104,0.01553217848245328
,19.16061004968336,0.015532627176179476
,19.222642462433768,0.015534580348252737
1.916338,7.990174205488183,0.015535669500579951
2.3693962,9.995294094958673,0.015537883087619268
3.0058212,10.999791901227454,0.015544911383487684
1.3729496,16.275581791265566,0.015552650696785719
3.0489407,18.56441833921684,0.015555170849553275
2.7353725,10.80616806007966,0.015555929477728683
1.6244984,18.96798669370589,0.015556768898308943
0.7762351,4.440624715509525,0.015560821740137044
3.133274,12.192433531675293,0.015561937909253027
,19.28089479722287,0.015562591578744456
1.9371777,8.14428318598607,0.0155644825961472
2.388898,9.98801188106621,0.015568306522747042
,19.516847467539687,0.01556971300019466
1.6290774,7.3980045997819435,0.015569937142536662
2.0828495,18.800843011171978,0.015570623082585312
1.5702915,19.808439568462525,0.015575112648347472
3.1024294,11.891234247171715,0.015577387134602737
2.9151106,11.32266556807113,0.015577670855636782
1.5533981,18.53503465795928,0.01557776574140392
2.3915787,9.299510090308324,0.015579143741116297
2.297762,14.898474626846621,0.015582128291477785
3.2884188,12.557886071426697,0.01558466730129643
1.2295742,18.101689898692296,0.015589817685347403
1.2874622,19.709423045448283,0.01559114333377783
2.4311485,9.904169444956242,0.015603566665049655
0.84366035,3.9382211207586266,0.015605089642663682
2.4662104,9.833550048411,0.015607184035236091
0.9621315,5.178755533190835,0.015609808218610542
2.6459675,9.484542328541806,0.015610194227952838
2.4519253,10.578897090644354,0.015614540416292235
5.0434103,15.412450164509421,0.01561493989304784
1.8980465,19.34804541723385,0.015617129558413287
1.0540338,6.052173345683427,0.015617512648693807
4.609949,17.108023631663855,0.015626069683930193
,18.903469573871057,0.015627294558597522
2.0483637,8.289174021850855,0.01563082659712168
2.5922022,10.36854319663553,0.0156317972284561
2.953271,11.574524362638062,0.015645135817891388
2.7718115,10.726585747577705,0.015648159944157074
2.1216736,18.923025945755782,0.01564863774031476
3.495016,12.823402714308287,0.015653012977239384
1.9645538,19.683841049445288,0.015656141290551914
0.63997436,3.3210590265429536,0.01565833501547565
0.531373,3.3293742814464933,0.01565845070751627
,18.751900245775474,0.0156595435889406
0.8297472,11.738318119506193,0.01566344282011282
1.8066006,19.469910472608422,0.0156653334321156
3.466793,12.856242445540332,0.01566621109882826
1.3189182,19.678547203564506,0.01566723606906435
,18.990454399622156,0.01566781131338451
1.9608345,8.275394475904934,0.015668290754258404
3.5481606,18.369162497981666,0.01566859423744746
2.5231876,9.40889714372645,0.015672222551460283
3.1743107,12.37625680431441,0.015675450150521877
1.247673,18.66577912627318,0.015677493859511962
-0.32541275,11.532876095228822,0.015677872064118546
,18.916669023457967,0.015681218385746598
1.5450764,19.704034332726856,0.01568434283823569
1.461081,7.084300262895409,0.015688464457184827
1.2892847,6.310511790217837,0.01569278529991271
1.0334034,5.701797872654963,0.01569345593990505
1.9488735,19.805648377163724,0.015696015628686905
1.715477,7.441313540493415,0.015697144576191417
2.3604565,18.368718657519608,0.015699076730871904
,18.884104719855955,0.015700749107487585
2.923749,11.185612805042163,0.015703968660177207
1.3001542,6.497438732571939,0.0157105794815535
2.5403862,10.876768101699973,0.015711447692638304
2.7910776,10.519755571502568,0.015712032639843575
0.46507454,18.860446242819595,0.015714557988254878
2.959652,10.800452341079902,0.015715691028976915
,19.384902298538286,0.015720425190052408
2.4357662,9.393481359255139,0.015723519953067984
,18.480037629958492,0.015724342916888404
2.6401196,10.73554171467372,0.015725189245962033
1.669105,7.4441778581731795,0.015732699137825643
2.624054,9.113106031866149,0.01573546299774761
0.7201295,3.9080190303253097,0.015739166267685286
0.8828354,18.72873520128718,0.015740135553401795
,18.79019001191925,0.015744767540303208
1.4733949,6.92332009471331,0.015746302642174463
2.2693462,9.655113854563496,0.015746694248109483
2.9689674,19.36039433970511,0.0157533126346616
2.1571493,9.450294016728474,0.015761730354465618
2.033205,17.674100770560088,0.015762108380261618
1.7201118,19.790484427592908,0.015762377599865735
,19.304595370554942,0.015767193703560407
4.0767584,13.867290368830783,0.01576775135495351
2.7941246,11.37023405981654,0.015770412943804792
1.0537567,19.22375300875329,0.015771067575079026
2.445406,9.598101983264941,0.015771238309425308
0.99161863,5.533529619156537,0.015780747963372005
2.625473,18.259468195811138,0.01578173721190462
1.8258286,7.728966314578386,0.01578192116796506
1.7057085,7.503462063964563,0.015785500441895153
1.6281352,7.446238139348862,0.015786253589619693
2.3168383,10.016859962024519,0.015788081607797995
2.1161041,8.792150074133437,0.01579423588339622
1.6093993,7.376211852649005,0.01580242895573671
,16.989791425758163,0.01580258986801514
2.8767605,11.26417401004545,0.01580424872137392
,19.343547953712505,0.01581355503916545
0.9267969,15.693141337500288,0.015813879848540713
1.0193372,5.691272664808075,0.01581481709747926
2.652854,10.515314033157388,0.015816772392628933
2.0685053,8.469913706716008,0.01582503175648341
1.8285275,17.976553821355346,0.0158310470556955
0.7723851,3.3678161235019335,0.01583213686605958
2.013754,19.72703383972183,0.015832456188446045
2.5334816,9.43532234362279,0.015832787684052975
1.1699638,18.213948941967082,0.015834156441496435
2.9234781,11.17034681363901,0.015841273091378286
,18.419278667954387,0.01584133592863946
3.0666971,11.725796275702917,0.01584488447410732
2.587551,10.485194434996714,0.015845958363951865
,19.441876986204612,0.01584715288011994
2.9976568,11.738774712561758,0.015849200375790615
0.89911175,13.588983774561914,0.015856198698361502
2.549511,9.854076582339637,0.01585711128574709
2.4774094,9.619021082993779,0.015860130929257664
2.731083,19.305853065991737,0.01586451608739533
1.8393078,19.06939594165181,0.015870866537238106
,18.56530238854681,0.01587169184333935
1.284647,19.628048054951236,0.015872740254111988
2.4943361,10.446942508697703,0.015872921009152014
2.9685717,11.456033448502438,0.01587337733625793
2.3252077,8.54326325117699,0.015878431808143124
0.68101215,3.991864682922067,0.015879999573236846
0.89719486,9.124755883352082,0.015880180741174692
3.8018656,13.656487667946566,0.01588563427784213
0.83867264,3.6766756727432606,0.01588644947562971
3.4647515,2.011615027886277,0.015887261492095992
0.90128326,18.16849186030165,0.01588727173895022
2.8061962,19.25493638022288,0.01589116806869876
0.16579437,12.795104000484928,0.01589453374587412
2.160553,8.9158329749752,0.015902329475486247
2.933566,11.522570596796948,0.015903862485809547
,18.622130272620335,0.015905895958239585
4.8111267,15.663548291513457,0.015910228037099378
2.5181732,9.761299799323123,0.015912541872915048
2.1793327,18.94412417249444,0.01591638427721058
2.6852598,10.302099199563829,0.015918054871254545
2.689474,11.04998736627886,0.015922532624636103
2.0337543,18.089783307141083,0.01592658854982542
4.687559,16.58465795985166,0.01592801774234103
2.4624996,9.893805706030449,0.01592838215296398
,18.635381056644604,0.01593015130391377
